#
# Columns: x1 y1 u1 v1 x2 y2 u2 v2 lev
#
# To plot the image plane grid, connect each (x1,y1) to the (x2,y2)
# on the same line -- do *not* connect consecutive lines!
#
# To plot the source plane grid, do the same for (u1,v1) and (u2,v2).
#
-7.203932e+00 -6.631686e+00  4.164198e+00 -5.266416e-01 -9.527340e+00 -4.179079e+00  4.366419e+00  9.073815e-01
-9.527340e+00 -4.179079e+00  4.366419e+00  9.073815e-01 -1.008777e+01 -4.424907e+00  4.623267e+00  9.607569e-01
-1.008777e+01 -4.424907e+00  4.623267e+00  9.607569e-01 -8.104423e+00 -7.460647e+00  4.684723e+00 -5.924718e-01
-1.008777e+01 -4.424907e+00  4.623267e+00  9.607569e-01 -1.064820e+01 -4.670735e+00  4.880116e+00  1.014132e+00
-1.036807e+01 -8.591225e-01  3.835208e+00  2.275991e+00 -1.008777e+01 -4.424907e+00  4.623267e+00  9.607569e-01
-9.527340e+00 -4.179079e+00  4.366419e+00  9.073815e-01 -1.036807e+01 -8.591225e-01  3.835208e+00  2.275991e+00
-1.008777e+01 -4.424907e+00  4.623267e+00  9.607569e-01 -1.158784e+01 -9.601958e-01  4.286409e+00  2.543754e+00
-1.158784e+01 -9.601958e-01  4.286409e+00  2.543754e+00 -1.064820e+01 -4.670735e+00  4.880116e+00  1.014132e+00
-6.303440e+00 -5.802726e+00  3.643674e+00 -4.608114e-01 -7.846045e+00 -3.441594e+00  3.595875e+00  7.472554e-01
-7.846045e+00 -3.441594e+00  3.595875e+00  7.472554e-01 -6.753686e+00 -6.217206e+00  3.903936e+00 -4.937265e-01
-8.966908e+00 -3.933251e+00  4.109571e+00  8.540061e-01 -9.527340e+00 -4.179079e+00  4.366419e+00  9.073815e-01
-5.853195e+00 -5.388245e+00  3.383411e+00 -4.278963e-01 -6.303440e+00 -5.802726e+00  3.643674e+00 -4.608114e-01
-6.303440e+00 -5.802726e+00  3.643674e+00 -4.608114e-01 -4.077761e+00 -7.535042e+00  3.296624e+00 -1.618942e+00
-4.077761e+00 -7.535042e+00  3.296624e+00 -1.618942e+00 -5.853195e+00 -5.388245e+00  3.383411e+00 -4.278963e-01
-5.853195e+00 -5.388245e+00  3.383411e+00 -4.278963e-01 -7.285613e+00 -3.195766e+00  3.339026e+00  6.938800e-01
-7.285613e+00 -3.195766e+00  3.339026e+00  6.938800e-01 -6.303440e+00 -5.802726e+00  3.643674e+00 -4.608114e-01
-6.753686e+00 -6.217206e+00  3.903936e+00 -4.937265e-01 -8.406476e+00 -3.687422e+00  3.852723e+00  8.006307e-01
-8.966908e+00 -3.933251e+00  4.109571e+00  8.540061e-01 -1.036807e+01 -8.591225e-01  3.835208e+00  2.275991e+00
-8.554669e+00 -7.875128e+00  4.944986e+00 -6.253869e-01 -5.242835e+00 -9.687911e+00  4.238517e+00 -2.081497e+00
-4.951567e+00 -9.149694e+00  4.003043e+00 -1.965858e+00 -7.654178e+00 -7.046167e+00  4.424461e+00 -5.595567e-01
-5.242835e+00 -9.687911e+00  4.238517e+00 -2.081497e+00 -4.951567e+00 -9.149694e+00  4.003043e+00 -1.965858e+00
-5.242835e+00 -9.687911e+00  4.238517e+00 -2.081497e+00 -1.813104e+00 -1.086534e+01  3.333001e+00 -3.344960e+00
-1.813104e+00 -1.086534e+01  3.333001e+00 -3.344960e+00 -4.951567e+00 -9.149694e+00  4.003043e+00 -1.965858e+00
-4.660298e+00 -8.611476e+00  3.767570e+00 -1.850220e+00 -1.611648e+00 -9.658079e+00  2.962667e+00 -2.973298e+00
-1.611648e+00 -9.658079e+00  2.962667e+00 -2.973298e+00 -4.369029e+00 -8.073259e+00  3.532097e+00 -1.734581e+00
-4.369029e+00 -8.073259e+00  3.532097e+00 -1.734581e+00 -4.660298e+00 -8.611476e+00  3.767570e+00 -1.850220e+00
-1.410192e+00 -8.450819e+00  2.592334e+00 -2.601635e+00 -4.077761e+00 -7.535042e+00  3.296624e+00 -1.618942e+00
-4.077761e+00 -7.535042e+00  3.296624e+00 -1.618942e+00 -4.369029e+00 -8.073259e+00  3.532097e+00 -1.734581e+00
-4.369029e+00 -8.073259e+00  3.532097e+00 -1.734581e+00 -1.410192e+00 -8.450819e+00  2.592334e+00 -2.601635e+00
-4.951567e+00 -9.149694e+00  4.003043e+00 -1.965858e+00 -4.660298e+00 -8.611476e+00  3.767570e+00 -1.850220e+00
-5.242835e+00 -9.687911e+00  4.238517e+00 -2.081497e+00 -5.534104e+00 -1.022613e+01  4.473990e+00 -2.197136e+00
-5.534104e+00 -1.022613e+01  4.473990e+00 -2.197136e+00 -1.813104e+00 -1.086534e+01  3.333001e+00 -3.344960e+00
-4.502457e+00 -4.144804e+00  2.602624e+00 -3.291510e-01 -4.952703e+00 -4.559284e+00  2.862886e+00 -3.620661e-01
-4.952703e+00 -4.559284e+00  2.862886e+00 -3.620661e-01 -3.203955e+00 -5.920390e+00  2.590205e+00 -1.272026e+00
-3.203955e+00 -5.920390e+00  2.590205e+00 -1.272026e+00 -4.502457e+00 -4.144804e+00  2.602624e+00 -3.291510e-01
-5.402949e+00 -4.973765e+00  3.123149e+00 -3.949812e-01 -3.203955e+00 -5.920390e+00  2.590205e+00 -1.272026e+00
-4.952703e+00 -4.559284e+00  2.862886e+00 -3.620661e-01 -5.402949e+00 -4.973765e+00  3.123149e+00 -3.949812e-01
-5.604318e+00 -2.458282e+00  2.568482e+00  5.337538e-01 -4.952703e+00 -4.559284e+00  2.862886e+00 -3.620661e-01
-4.502457e+00 -4.144804e+00  2.602624e+00 -3.291510e-01 -5.604318e+00 -2.458282e+00  2.568482e+00  5.337538e-01
-6.725181e+00 -2.949938e+00  3.082178e+00  6.405046e-01 -5.853195e+00 -5.388245e+00  3.383411e+00 -4.278963e-01
-5.853195e+00 -5.388245e+00  3.383411e+00 -4.278963e-01 -5.402949e+00 -4.973765e+00  3.123149e+00 -3.949812e-01
-5.402949e+00 -4.973765e+00  3.123149e+00 -3.949812e-01 -6.725181e+00 -2.949938e+00  3.082178e+00  6.405046e-01
-4.502457e+00 -4.144804e+00  2.602624e+00 -3.291510e-01 -2.621418e+00 -4.843955e+00  2.119258e+00 -1.040749e+00
-2.621418e+00 -4.843955e+00  2.119258e+00 -1.040749e+00 -4.052212e+00 -3.730324e+00  2.342362e+00 -2.962359e-01
-4.052212e+00 -3.730324e+00  2.342362e+00 -2.962359e-01 -4.502457e+00 -4.144804e+00  2.602624e+00 -3.291510e-01
-1.410192e+00 -8.450819e+00  2.592334e+00 -2.601635e+00 -3.786492e+00 -6.996824e+00  3.061151e+00 -1.503303e+00
-3.786492e+00 -6.996824e+00  3.061151e+00 -1.503303e+00 -4.077761e+00 -7.535042e+00  3.296624e+00 -1.618942e+00
-4.052212e+00 -3.730324e+00  2.342362e+00 -2.962359e-01 -3.601966e+00 -3.315843e+00  2.082099e+00 -2.633208e-01
-3.601966e+00 -3.315843e+00  2.082099e+00 -2.633208e-01 -4.483454e+00 -1.966625e+00  2.054786e+00  4.270031e-01
-4.483454e+00 -1.966625e+00  2.054786e+00  4.270031e-01 -4.052212e+00 -3.730324e+00  2.342362e+00 -2.962359e-01
-3.495223e+00 -6.458607e+00  2.825678e+00 -1.387665e+00 -5.402949e+00 -4.973765e+00  3.123149e+00 -3.949812e-01
-5.853195e+00 -5.388245e+00  3.383411e+00 -4.278963e-01 -3.495223e+00 -6.458607e+00  2.825678e+00 -1.387665e+00
-3.786492e+00 -6.996824e+00  3.061151e+00 -1.503303e+00 -5.853195e+00 -5.388245e+00  3.383411e+00 -4.278963e-01
-4.952703e+00 -4.559284e+00  2.862886e+00 -3.620661e-01 -6.725181e+00 -2.949938e+00  3.082178e+00  6.405046e-01
-4.951567e+00 -9.149694e+00  4.003043e+00 -1.965858e+00 -1.611648e+00 -9.658079e+00  2.962667e+00 -2.973298e+00
-8.554669e+00 -7.875128e+00  4.944986e+00 -6.253869e-01 -5.534104e+00 -1.022613e+01  4.473990e+00 -2.197136e+00
-5.043886e+00 -2.212453e+00  2.311634e+00  4.803784e-01 -4.502457e+00 -4.144804e+00  2.602624e+00 -3.291510e-01
-4.052212e+00 -3.730324e+00  2.342362e+00 -2.962359e-01 -5.043886e+00 -2.212453e+00  2.311634e+00  4.803784e-01
-1.158784e+01 -9.601958e-01  4.286409e+00  2.543754e+00 -1.097795e+01 -9.096591e-01  4.060809e+00  2.409873e+00
-1.097795e+01 -9.096591e-01  4.060809e+00  2.409873e+00 -1.067850e+01  2.704164e+00  3.058299e+00  3.597841e+00
-1.067850e+01  2.704164e+00  3.058299e+00  3.597841e+00 -1.158784e+01 -9.601958e-01  4.286409e+00  2.543754e+00
-1.008777e+01 -4.424907e+00  4.623267e+00  9.607569e-01 -1.097795e+01 -9.096591e-01  4.060809e+00  2.409873e+00
-8.538408e+00 -7.075127e-01  3.158407e+00  1.874345e+00 -8.406476e+00 -3.687422e+00  3.852723e+00  8.006307e-01
-8.406476e+00 -3.687422e+00  3.852723e+00  8.006307e-01 -7.846045e+00 -3.441594e+00  3.595875e+00  7.472554e-01
-7.846045e+00 -3.441594e+00  3.595875e+00  7.472554e-01 -8.538408e+00 -7.075127e-01  3.158407e+00  1.874345e+00
-7.285613e+00 -3.195766e+00  3.339026e+00  6.938800e-01 -7.846045e+00 -3.441594e+00  3.595875e+00  7.472554e-01
-1.036807e+01 -8.591225e-01  3.835208e+00  2.275991e+00 -1.097795e+01 -9.096591e-01  4.060809e+00  2.409873e+00
-9.758181e+00 -8.085859e-01  3.609608e+00  2.142109e+00 -8.966908e+00 -3.933251e+00  4.109571e+00  8.540061e-01
-8.406476e+00 -3.687422e+00  3.852723e+00  8.006307e-01 -9.758181e+00 -8.085859e-01  3.609608e+00  2.142109e+00
-7.928522e+00 -6.569760e-01  2.932806e+00  1.740464e+00 -7.846045e+00 -3.441594e+00  3.595875e+00  7.472554e-01
-7.285613e+00 -3.195766e+00  3.339026e+00  6.938800e-01 -7.928522e+00 -6.569760e-01  2.932806e+00  1.740464e+00
-9.492003e+00  2.403702e+00  2.718488e+00  3.198081e+00 -1.036807e+01 -8.591225e-01  3.835208e+00  2.275991e+00
-1.036807e+01 -8.591225e-01  3.835208e+00  2.275991e+00 -9.758181e+00 -8.085859e-01  3.609608e+00  2.142109e+00
-9.758181e+00 -8.085859e-01  3.609608e+00  2.142109e+00 -9.492003e+00  2.403702e+00  2.718488e+00  3.198081e+00
-8.406476e+00 -3.687422e+00  3.852723e+00  8.006307e-01 -9.148294e+00 -7.580493e-01  3.384007e+00  2.008227e+00
-9.148294e+00 -7.580493e-01  3.384007e+00  2.008227e+00 -9.758181e+00 -8.085859e-01  3.609608e+00  2.142109e+00
-1.036807e+01 -8.591225e-01  3.835208e+00  2.275991e+00 -1.067850e+01  2.704164e+00  3.058299e+00  3.597841e+00
-7.712252e+00  1.953008e+00  2.208771e+00  2.598441e+00 -8.538408e+00 -7.075127e-01  3.158407e+00  1.874345e+00
-8.538408e+00 -7.075127e-01  3.158407e+00  1.874345e+00 -7.928522e+00 -6.569760e-01  2.932806e+00  1.740464e+00
-7.928522e+00 -6.569760e-01  2.932806e+00  1.740464e+00 -7.712252e+00  1.953008e+00  2.208771e+00  2.598441e+00
-8.538408e+00 -7.075127e-01  3.158407e+00  1.874345e+00 -9.148294e+00 -7.580493e-01  3.384007e+00  2.008227e+00
-6.725181e+00 -2.949938e+00  3.082178e+00  6.405046e-01 -7.318635e+00 -6.064394e-01  2.707206e+00  1.606582e+00
-7.318635e+00 -6.064394e-01  2.707206e+00  1.606582e+00 -7.928522e+00 -6.569760e-01  2.932806e+00  1.740464e+00
-7.928522e+00 -6.569760e-01  2.932806e+00  1.740464e+00 -6.725181e+00 -2.949938e+00  3.082178e+00  6.405046e-01
-8.898753e+00  2.253470e+00  2.548582e+00  2.998201e+00 -9.148294e+00 -7.580493e-01  3.384007e+00  2.008227e+00
-8.538408e+00 -7.075127e-01  3.158407e+00  1.874345e+00 -8.898753e+00  2.253470e+00  2.548582e+00  2.998201e+00
-7.318635e+00 -6.064394e-01  2.707206e+00  1.606582e+00 -7.712252e+00  1.953008e+00  2.208771e+00  2.598441e+00
-7.285613e+00 -3.195766e+00  3.339026e+00  6.938800e-01 -6.725181e+00 -2.949938e+00  3.082178e+00  6.405046e-01
-9.148294e+00 -7.580493e-01  3.384007e+00  2.008227e+00 -9.492003e+00  2.403702e+00  2.718488e+00  3.198081e+00
-6.708749e+00 -5.559028e-01  2.481605e+00  1.472700e+00 -6.725181e+00 -2.949938e+00  3.082178e+00  6.405046e-01
-6.725181e+00 -2.949938e+00  3.082178e+00  6.405046e-01 -6.164749e+00 -2.704110e+00  2.825330e+00  5.871292e-01
-6.164749e+00 -2.704110e+00  2.825330e+00  5.871292e-01 -6.708749e+00 -5.559028e-01  2.481605e+00  1.472700e+00
-6.164749e+00 -2.704110e+00  2.825330e+00  5.871292e-01 -4.952703e+00 -4.559284e+00  2.862886e+00 -3.620661e-01
-5.604318e+00 -2.458282e+00  2.568482e+00  5.337538e-01 -6.164749e+00 -2.704110e+00  2.825330e+00  5.871292e-01
-5.604318e+00 -2.458282e+00  2.568482e+00  5.337538e-01 -6.098863e+00 -5.053662e-01  2.256005e+00  1.338818e+00
-6.098863e+00 -5.053662e-01  2.256005e+00  1.338818e+00 -6.164749e+00 -2.704110e+00  2.825330e+00  5.871292e-01
-5.488977e+00 -4.548296e-01  2.030404e+00  1.204936e+00 -5.043886e+00 -2.212453e+00  2.311634e+00  4.803784e-01
-5.043886e+00 -2.212453e+00  2.311634e+00  4.803784e-01 -4.483454e+00 -1.966625e+00  2.054786e+00  4.270031e-01
-4.483454e+00 -1.966625e+00  2.054786e+00  4.270031e-01 -5.488977e+00 -4.548296e-01  2.030404e+00  1.204936e+00
-5.043886e+00 -2.212453e+00  2.311634e+00  4.803784e-01 -5.604318e+00 -2.458282e+00  2.568482e+00  5.337538e-01
-4.269204e+00 -3.537563e-01  1.579203e+00  9.371727e-01 -4.483454e+00 -1.966625e+00  2.054786e+00  4.270031e-01
-4.483454e+00 -1.966625e+00  2.054786e+00  4.270031e-01 -3.923022e+00 -1.720797e+00  1.797937e+00  3.736277e-01
-3.923022e+00 -1.720797e+00  1.797937e+00  3.736277e-01 -4.269204e+00 -3.537563e-01  1.579203e+00  9.371727e-01
-3.601966e+00 -3.315843e+00  2.082099e+00 -2.633208e-01 -3.923022e+00 -1.720797e+00  1.797937e+00  3.736277e-01
-5.043886e+00 -2.212453e+00  2.311634e+00  4.803784e-01 -6.098863e+00 -5.053662e-01  2.256005e+00  1.338818e+00
-5.932502e+00  1.502313e+00  1.699055e+00  1.998801e+00 -6.708749e+00 -5.559028e-01  2.481605e+00  1.472700e+00
-6.708749e+00 -5.559028e-01  2.481605e+00  1.472700e+00 -6.098863e+00 -5.053662e-01  2.256005e+00  1.338818e+00
-6.098863e+00 -5.053662e-01  2.256005e+00  1.338818e+00 -5.932502e+00  1.502313e+00  1.699055e+00  1.998801e+00
-5.488977e+00 -4.548296e-01  2.030404e+00  1.204936e+00 -6.098863e+00 -5.053662e-01  2.256005e+00  1.338818e+00
-5.488977e+00 -4.548296e-01  2.030404e+00  1.204936e+00 -5.339252e+00  1.352082e+00  1.529149e+00  1.798921e+00
-5.339252e+00  1.352082e+00  1.529149e+00  1.798921e+00 -6.098863e+00 -5.053662e-01  2.256005e+00  1.338818e+00
-4.269204e+00 -3.537563e-01  1.579203e+00  9.371727e-01 -4.879090e+00 -4.042929e-01  1.804804e+00  1.071055e+00
-4.879090e+00 -4.042929e-01  1.804804e+00  1.071055e+00 -4.483454e+00 -1.966625e+00  2.054786e+00  4.270031e-01
-3.923022e+00 -1.720797e+00  1.797937e+00  3.736277e-01 -3.659318e+00 -3.032197e-01  1.353603e+00  8.032909e-01
-3.659318e+00 -3.032197e-01  1.353603e+00  8.032909e-01 -4.269204e+00 -3.537563e-01  1.579203e+00  9.371727e-01
-4.152751e+00  1.051619e+00  1.189338e+00  1.399161e+00 -4.269204e+00 -3.537563e-01  1.579203e+00  9.371727e-01
-3.659318e+00 -3.032197e-01  1.353603e+00  8.032909e-01 -4.152751e+00  1.051619e+00  1.189338e+00  1.399161e+00
-5.488977e+00 -4.548296e-01  2.030404e+00  1.204936e+00 -4.879090e+00 -4.042929e-01  1.804804e+00  1.071055e+00
-4.879090e+00 -4.042929e-01  1.804804e+00  1.071055e+00 -4.746001e+00  1.201851e+00  1.359244e+00  1.599041e+00
-4.746001e+00  1.201851e+00  1.359244e+00  1.599041e+00 -5.488977e+00 -4.548296e-01  2.030404e+00  1.204936e+00
-7.318635e+00 -6.064394e-01  2.707206e+00  1.606582e+00 -6.708749e+00 -5.559028e-01  2.481605e+00  1.472700e+00
-6.708749e+00 -5.559028e-01  2.481605e+00  1.472700e+00 -7.119002e+00  1.802776e+00  2.038866e+00  2.398561e+00
-7.119002e+00  1.802776e+00  2.038866e+00  2.398561e+00 -7.318635e+00 -6.064394e-01  2.707206e+00  1.606582e+00
-3.923022e+00 -1.720797e+00  1.797937e+00  3.736277e-01 -3.362591e+00 -1.474969e+00  1.541089e+00  3.202523e-01
-3.362591e+00 -1.474969e+00  1.541089e+00  3.202523e-01 -3.659318e+00 -3.032197e-01  1.353603e+00  8.032909e-01
-4.269204e+00 -3.537563e-01  1.579203e+00  9.371727e-01 -4.746001e+00  1.201851e+00  1.359244e+00  1.599041e+00
-3.786492e+00 -6.996824e+00  3.061151e+00 -1.503303e+00 -3.495223e+00 -6.458607e+00  2.825678e+00 -1.387665e+00
-2.912686e+00 -5.382173e+00  2.354731e+00 -1.156387e+00 -4.502457e+00 -4.144804e+00  2.602624e+00 -3.291510e-01
-3.203955e+00 -5.920390e+00  2.590205e+00 -1.272026e+00 -2.912686e+00 -5.382173e+00  2.354731e+00 -1.156387e+00
-1.108008e+00 -6.639929e+00  2.036834e+00 -2.044142e+00 -3.203955e+00 -5.920390e+00  2.590205e+00 -1.272026e+00
-3.203955e+00 -5.920390e+00  2.590205e+00 -1.272026e+00 -3.495223e+00 -6.458607e+00  2.825678e+00 -1.387665e+00
-3.495223e+00 -6.458607e+00  2.825678e+00 -1.387665e+00 -1.108008e+00 -6.639929e+00  2.036834e+00 -2.044142e+00
-4.951567e+00 -9.149694e+00  4.003043e+00 -1.965858e+00 -1.712376e+00 -1.026171e+01  3.147834e+00 -3.159129e+00
-1.712376e+00 -1.026171e+01  3.147834e+00 -3.159129e+00 -1.611648e+00 -9.658079e+00  2.962667e+00 -2.973298e+00
-1.813104e+00 -1.086534e+01  3.333001e+00 -3.344960e+00 -1.913832e+00 -1.146897e+01  3.518168e+00 -3.530791e+00
-1.913832e+00 -1.146897e+01  3.518168e+00 -3.530791e+00  1.813104e+00 -1.086534e+01  2.066303e+00 -4.245944e+00
 1.813104e+00 -1.086534e+01  2.066303e+00 -4.245944e+00 -1.813104e+00 -1.086534e+01  3.333001e+00 -3.344960e+00
 1.712376e+00 -1.026171e+01  1.951508e+00 -4.010058e+00 -1.611648e+00 -9.658079e+00  2.962667e+00 -2.973298e+00
-1.712376e+00 -1.026171e+01  3.147834e+00 -3.159129e+00  1.712376e+00 -1.026171e+01  1.951508e+00 -4.010058e+00
-1.813104e+00 -1.086534e+01  3.333001e+00 -3.344960e+00 -1.712376e+00 -1.026171e+01  3.147834e+00 -3.159129e+00
-5.534104e+00 -1.022613e+01  4.473990e+00 -2.197136e+00 -1.913832e+00 -1.146897e+01  3.518168e+00 -3.530791e+00
-1.108008e+00 -6.639929e+00  2.036834e+00 -2.044142e+00 -2.912686e+00 -5.382173e+00  2.354731e+00 -1.156387e+00
-2.621418e+00 -4.843955e+00  2.119258e+00 -1.040749e+00 -2.330149e+00 -4.305738e+00  1.883785e+00 -9.251098e-01
-2.330149e+00 -4.305738e+00  1.883785e+00 -9.251098e-01 -4.052212e+00 -3.730324e+00  2.342362e+00 -2.962359e-01
-2.912686e+00 -5.382173e+00  2.354731e+00 -1.156387e+00 -2.621418e+00 -4.843955e+00  2.119258e+00 -1.040749e+00
-2.912686e+00 -5.382173e+00  2.354731e+00 -1.156387e+00 -9.065522e-01 -5.432669e+00  1.666500e+00 -1.672480e+00
-9.065522e-01 -5.432669e+00  1.666500e+00 -1.672480e+00 -2.621418e+00 -4.843955e+00  2.119258e+00 -1.040749e+00
-2.330149e+00 -4.305738e+00  1.883785e+00 -9.251098e-01 -3.601966e+00 -3.315843e+00  2.082099e+00 -2.633208e-01
-3.151720e+00 -2.901363e+00  1.821837e+00 -2.304057e-01 -2.330149e+00 -4.305738e+00  1.883785e+00 -9.251098e-01
-2.330149e+00 -4.305738e+00  1.883785e+00 -9.251098e-01 -2.038880e+00 -3.767521e+00  1.648312e+00 -8.094711e-01
-2.038880e+00 -3.767521e+00  1.648312e+00 -8.094711e-01 -3.151720e+00 -2.901363e+00  1.821837e+00 -2.304057e-01
-2.621418e+00 -4.843955e+00  2.119258e+00 -1.040749e+00 -8.058242e-01 -4.829039e+00  1.481334e+00 -1.486649e+00
-8.058242e-01 -4.829039e+00  1.481334e+00 -1.486649e+00 -2.330149e+00 -4.305738e+00  1.883785e+00 -9.251098e-01
-6.043681e-01 -3.621780e+00  1.111000e+00 -1.114987e+00 -1.747612e+00 -3.229304e+00  1.412839e+00 -6.938323e-01
-1.747612e+00 -3.229304e+00  1.412839e+00 -6.938323e-01 -2.038880e+00 -3.767521e+00  1.648312e+00 -8.094711e-01
-2.038880e+00 -3.767521e+00  1.648312e+00 -8.094711e-01 -6.043681e-01 -3.621780e+00  1.111000e+00 -1.114987e+00
-3.151720e+00 -2.901363e+00  1.821837e+00 -2.304057e-01 -3.601966e+00 -3.315843e+00  2.082099e+00 -2.633208e-01
-8.058242e-01 -4.829039e+00  1.481334e+00 -1.486649e+00 -2.038880e+00 -3.767521e+00  1.648312e+00 -8.094711e-01
-1.747612e+00 -3.229304e+00  1.412839e+00 -6.938323e-01 -3.151720e+00 -2.901363e+00  1.821837e+00 -2.304057e-01
-1.510920e+00 -9.054449e+00  2.777501e+00 -2.787466e+00 -4.369029e+00 -8.073259e+00  3.532097e+00 -1.734581e+00
-1.611648e+00 -9.658079e+00  2.962667e+00 -2.973298e+00 -1.510920e+00 -9.054449e+00  2.777501e+00 -2.787466e+00
-1.309464e+00 -7.847189e+00  2.407167e+00 -2.415804e+00 -3.786492e+00 -6.996824e+00  3.061151e+00 -1.503303e+00
-1.410192e+00 -8.450819e+00  2.592334e+00 -2.601635e+00 -1.309464e+00 -7.847189e+00  2.407167e+00 -2.415804e+00
 1.410192e+00 -8.450819e+00  1.607124e+00 -3.302401e+00 -1.410192e+00 -8.450819e+00  2.592334e+00 -2.601635e+00
-1.410192e+00 -8.450819e+00  2.592334e+00 -2.601635e+00 -1.510920e+00 -9.054449e+00  2.777501e+00 -2.787466e+00
-1.510920e+00 -9.054449e+00  2.777501e+00 -2.787466e+00  1.410192e+00 -8.450819e+00  1.607124e+00 -3.302401e+00
-1.208736e+00 -7.243559e+00  2.222001e+00 -2.229973e+00 -3.495223e+00 -6.458607e+00  2.825678e+00 -1.387665e+00
-3.786492e+00 -6.996824e+00  3.061151e+00 -1.503303e+00 -1.208736e+00 -7.243559e+00  2.222001e+00 -2.229973e+00
 1.309464e+00 -7.847189e+00  1.492330e+00 -3.066515e+00 -1.309464e+00 -7.847189e+00  2.407167e+00 -2.415804e+00
-1.410192e+00 -8.450819e+00  2.592334e+00 -2.601635e+00  1.309464e+00 -7.847189e+00  1.492330e+00 -3.066515e+00
-1.108008e+00 -6.639929e+00  2.036834e+00 -2.044142e+00 -1.208736e+00 -7.243559e+00  2.222001e+00 -2.229973e+00
-1.208736e+00 -7.243559e+00  2.222001e+00 -2.229973e+00  1.108008e+00 -6.639929e+00  1.262741e+00 -2.594744e+00
 1.108008e+00 -6.639929e+00  1.262741e+00 -2.594744e+00 -1.108008e+00 -6.639929e+00  2.036834e+00 -2.044142e+00
 1.611648e+00 -9.658079e+00  1.836714e+00 -3.774173e+00 -1.510920e+00 -9.054449e+00  2.777501e+00 -2.787466e+00
-1.611648e+00 -9.658079e+00  2.962667e+00 -2.973298e+00  1.611648e+00 -9.658079e+00  1.836714e+00 -3.774173e+00
-1.007280e+00 -6.036299e+00  1.851667e+00 -1.858311e+00  9.065522e-01 -5.432669e+00  1.033151e+00 -2.122972e+00
 9.065522e-01 -5.432669e+00  1.033151e+00 -2.122972e+00 -9.065522e-01 -5.432669e+00  1.666500e+00 -1.672480e+00
-9.065522e-01 -5.432669e+00  1.666500e+00 -1.672480e+00 -1.007280e+00 -6.036299e+00  1.851667e+00 -1.858311e+00
-8.058242e-01 -4.829039e+00  1.481334e+00 -1.486649e+00 -9.065522e-01 -5.432669e+00  1.666500e+00 -1.672480e+00
 9.065522e-01 -5.432669e+00  1.033151e+00 -2.122972e+00 -8.058242e-01 -4.829039e+00  1.481334e+00 -1.486649e+00
